Year,Region,Hour,Technology,Fuel,value
2040,DE,40,GasCHPPlant_CCS,Stored_CO2,16.97778
2040,FR,40,GasCHPPlant_CCS,Stored_CO2,3.2111997848571407
2040,DE,41,GasCHPPlant_CCS,Stored_CO2,14.382053999999998
2040,FR,41,GasCHPPlant_CCS,Stored_CO2,5.883016658721952
2040,DE,42,GasCHPPlant_CCS,Stored_CO2,6.1139500368
2040,DE,43,GasCHPPlant_CCS,Stored_CO2,2.070216
2040,DE,45,GasCHPPlant_CCS,Stored_CO2,3.594312
2040,DE,46,GasCHPPlant_CCS,Stored_CO2,24.425207136704763
2040,DE,47,GasCHPPlant_CCS,Stored_CO2,29.1661723471494
2040,FR,47,GasCHPPlant_CCS,Stored_CO2,5.560143660857144
2040,DE,48,GasCHPPlant_CCS,Stored_CO2,25.6360186816
2040,FR,48,GasCHPPlant_CCS,Stored_CO2,16.455148538457145
2040,FR,49,GasCHPPlant_CCS,Stored_CO2,20.442208974457145
2040,DE,65,GasCHPPlant_CCS,Stored_CO2,2.86265740217143
2040,DE,66,GasCHPPlant_CCS,Stored_CO2,0.5806045441714293
2040,DE,67,GasCHPPlant_CCS,Stored_CO2,1.050645045771428
2040,DE,68,GasCHPPlant_CCS,Stored_CO2,4.038484573404831
2040,DE,69,GasCHPPlant_CCS,Stored_CO2,5.700753213771428
2040,FR,69,GasCHPPlant_CCS,Stored_CO2,9.61657465352381
2040,DE,70,GasCHPPlant_CCS,Stored_CO2,10.066977356171428
2040,FR,70,GasCHPPlant_CCS,Stored_CO2,8.41859523952381
2040,DE,71,GasCHPPlant_CCS,Stored_CO2,15.956118456171431
2040,FR,71,GasCHPPlant_CCS,Stored_CO2,10.900386387523811
2040,DE,72,GasCHPPlant_CCS,Stored_CO2,28.508633798161934
2040,FR,72,GasCHPPlant_CCS,Stored_CO2,18.740499059523813
2040,DE,73,GasCHPPlant_CCS,Stored_CO2,13.73214148750476
2040,FR,73,GasCHPPlant_CCS,Stored_CO2,11.294395957523811
2040,DE,83,GasCHPPlant_CCS,Stored_CO2,11.27169703097143
2050,NO,83,GasCHPPlant_CCS,Stored_CO2,0.5334336000000001
2040,DE,84,GasCHPPlant_CCS,Stored_CO2,5.84681591697143
2040,FR,84,GasCHPPlant_CCS,Stored_CO2,5.095278526857143
2040,DE,88,GasCHPPlant_CCS,Stored_CO2,3.2609160000000004
2040,DE,89,GasCHPPlant_CCS,Stored_CO2,7.261667999999999
2040,FR,89,GasCHPPlant_CCS,Stored_CO2,2.4144728722576208
2040,DE,90,GasCHPPlant_CCS,Stored_CO2,5.332733999999999
2040,DE,91,GasCHPPlant_CCS,Stored_CO2,5.291651261821316
2040,DE,92,GasCHPPlant_CCS,Stored_CO2,16.552602329904758
2040,FR,92,GasCHPPlant_CCS,Stored_CO2,6.930207826857144
2040,DE,93,GasCHPPlant_CCS,Stored_CO2,16.233755924933334
2040,FR,93,GasCHPPlant_CCS,Stored_CO2,6.922644509624997
2040,DE,94,GasCHPPlant_CCS,Stored_CO2,27.98610147773333
2040,FR,94,GasCHPPlant_CCS,Stored_CO2,7.158057899711577
2050,NO,94,GasCHPPlant_CCS,Stored_CO2,2.070679590068184
2040,DE,95,GasCHPPlant_CCS,Stored_CO2,34.285196346704765
2040,FR,95,GasCHPPlant_CCS,Stored_CO2,9.272999748149996
2040,DE,96,GasCHPPlant_CCS,Stored_CO2,33.70512284337143
2040,FR,96,GasCHPPlant_CCS,Stored_CO2,13.578032117657145
2050,DK,96,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,97,GasCHPPlant_CCS,Stored_CO2,24.65954579270477
2040,FR,97,GasCHPPlant_CCS,Stored_CO2,0.40640400000000054
2050,NO,97,GasCHPPlant_CCS,Stored_CO2,3.2367195
2050,DK,97,GasCHPPlant_CCS,Stored_CO2,0.040000000000020464
2040,DE,98,GasCHPPlant_CCS,Stored_CO2,7.737947999999999
2040,FR,98,GasCHPPlant_CCS,Stored_CO2,0.8112420000000007
2040,DE,99,GasCHPPlant_CCS,Stored_CO2,12.810329999999999
2040,FR,99,GasCHPPlant_CCS,Stored_CO2,0.7953660000000006
2040,DE,100,GasCHPPlant_CCS,Stored_CO2,13.096098
2040,DE,101,GasCHPPlant_CCS,Stored_CO2,15.810893999999998
2050,NO,101,GasCHPPlant_CCS,Stored_CO2,3.0533517
2040,DE,102,GasCHPPlant_CCS,Stored_CO2,18.704158407562627
2050,NO,102,GasCHPPlant_CCS,Stored_CO2,2.9866724999999996
2040,DE,103,GasCHPPlant_CCS,Stored_CO2,20.223819048624687
2040,DE,104,GasCHPPlant_CCS,Stored_CO2,25.145982
2050,NO,104,GasCHPPlant_CCS,Stored_CO2,2.8922103000000003
2040,DE,105,GasCHPPlant_CCS,Stored_CO2,16.191918
2050,DE,105,GasCHPPlant_CCS,Stored_CO2,1.293809379059391
2040,FR,105,GasCHPPlant_CCS,Stored_CO2,6.721040995923807
2050,NO,105,GasCHPPlant_CCS,Stored_CO2,2.750517
2050,DK,105,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,106,GasCHPPlant_CCS,Stored_CO2,17.627115321250002
2050,DE,106,GasCHPPlant_CCS,Stored_CO2,11.503880184090905
2040,FR,106,GasCHPPlant_CCS,Stored_CO2,27.366835046948808
2050,DK,106,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,107,GasCHPPlant_CCS,Stored_CO2,21.064192485771425
2050,DE,107,GasCHPPlant_CCS,Stored_CO2,12.527354699999998
2040,FR,107,GasCHPPlant_CCS,Stored_CO2,17.603050753523814
2050,FR,107,GasCHPPlant_CCS,Stored_CO2,6.2678448
2050,NO,107,GasCHPPlant_CCS,Stored_CO2,2.5199181
2040,DE,108,GasCHPPlant_CCS,Stored_CO2,31.89796212457143
2050,DE,108,GasCHPPlant_CCS,Stored_CO2,9.1655973
2040,FR,108,GasCHPPlant_CCS,Stored_CO2,11.364183171523809
2040,NO,108,GasCHPPlant_CCS,Stored_CO2,0.03360519577142895
2040,DE,109,GasCHPPlant_CCS,Stored_CO2,36.22928434430476
2050,DE,109,GasCHPPlant_CCS,Stored_CO2,20.478849299999997
2040,FR,109,GasCHPPlant_CCS,Stored_CO2,20.144085525523813
2050,DK,109,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,110,GasCHPPlant_CCS,Stored_CO2,35.14220775630476
2050,DE,110,GasCHPPlant_CCS,Stored_CO2,30.880804499999996
2040,FR,110,GasCHPPlant_CCS,Stored_CO2,25.363321277523813
2050,FR,110,GasCHPPlant_CCS,Stored_CO2,8.168202
2050,NO,110,GasCHPPlant_CCS,Stored_CO2,2.7671868
2040,DE,111,GasCHPPlant_CCS,Stored_CO2,35.004978
2050,DE,111,GasCHPPlant_CCS,Stored_CO2,22.932648973630187
2040,FR,111,GasCHPPlant_CCS,Stored_CO2,32.23666366952381
2040,DE,112,GasCHPPlant_CCS,Stored_CO2,46.108301395149994
2050,DE,112,GasCHPPlant_CCS,Stored_CO2,43.3970316
2040,FR,112,GasCHPPlant_CCS,Stored_CO2,24.289294983657143
2050,NO,112,GasCHPPlant_CCS,Stored_CO2,2.8922103000000003
2040,DE,113,GasCHPPlant_CCS,Stored_CO2,39.3301199134
2050,DE,113,GasCHPPlant_CCS,Stored_CO2,38.186365212727274
2040,FR,113,GasCHPPlant_CCS,Stored_CO2,15.224569641665386
2050,FR,113,GasCHPPlant_CCS,Stored_CO2,9.501786000000001
2050,DK,113,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,114,GasCHPPlant_CCS,Stored_CO2,43.70236427693334
2050,DE,114,GasCHPPlant_CCS,Stored_CO2,31.444784999999996
2040,FR,114,GasCHPPlant_CCS,Stored_CO2,8.64659292090112
2050,NO,114,GasCHPPlant_CCS,Stored_CO2,2.9644461000000004
2050,DK,114,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,115,GasCHPPlant_CCS,Stored_CO2,37.25548910031006
2050,DE,115,GasCHPPlant_CCS,Stored_CO2,35.7317163
2040,FR,115,GasCHPPlant_CCS,Stored_CO2,4.974348179402345
2050,NO,115,GasCHPPlant_CCS,Stored_CO2,2.9866724999999996
2050,DK,115,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,116,GasCHPPlant_CCS,Stored_CO2,42.4668353804
2050,DE,116,GasCHPPlant_CCS,Stored_CO2,30.819667499999994
2040,NO,116,GasCHPPlant_CCS,Stored_CO2,16.03149350436692
2040,DE,117,GasCHPPlant_CCS,Stored_CO2,66.58721979816191
2050,DE,117,GasCHPPlant_CCS,Stored_CO2,44.9584506
2040,NO,117,GasCHPPlant_CCS,Stored_CO2,16.047369504366923
2050,NO,117,GasCHPPlant_CCS,Stored_CO2,3.0172338
2050,DK,117,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,118,GasCHPPlant_CCS,Stored_CO2,60.68134779816193
2050,DE,118,GasCHPPlant_CCS,Stored_CO2,31.444784999999996
2050,FR,118,GasCHPPlant_CCS,Stored_CO2,10.860374700000001
2040,NO,118,GasCHPPlant_CCS,Stored_CO2,16.073829504366923
2050,DK,118,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,119,GasCHPPlant_CCS,Stored_CO2,56.22812979816193
2050,DE,119,GasCHPPlant_CCS,Stored_CO2,26.7689061
2040,FR,119,GasCHPPlant_CCS,Stored_CO2,10.247672251563525
2050,FR,119,GasCHPPlant_CCS,Stored_CO2,11.0687472
2040,NO,119,GasCHPPlant_CCS,Stored_CO2,16.105581504366924
2050,DK,119,GasCHPPlant_CCS,Stored_CO2,0.21829500000000124
2040,DE,120,GasCHPPlant_CCS,Stored_CO2,47.98848579816193
2050,DE,120,GasCHPPlant_CCS,Stored_CO2,18.1172799
2040,FR,120,GasCHPPlant_CCS,Stored_CO2,34.602187669523815
2050,FR,120,GasCHPPlant_CCS,Stored_CO2,0.1916811000000017
2040,NO,120,GasCHPPlant_CCS,Stored_CO2,16.126749504366924
2050,NO,108,BiomassPowerPlant_CCS,Stored_CO2,1.1993670210690306
2050,DK,114,BiomassPowerPlant_CCS,Stored_CO2,1.2660642405938511
2050,DK,115,BiomassPowerPlant_CCS,Stored_CO2,1.2660642405938511
2050,NO,118,BiomassPowerPlant_CCS,Stored_CO2,2.5
2050,NO,119,BiomassPowerPlant_CCS,Stored_CO2,2.5
2050,NO,120,BiomassPowerPlant_CCS,Stored_CO2,2.5
2050,DK,120,BiomassPowerPlant_CCS,Stored_CO2,1.2660642405938511
