Year,Region,Hour,CO2_Storage,value
2040,DE,41,Saline_aquifer_onshore,368.14099094725844
2050,DE,41,Saline_aquifer_onshore,607.0886381234434
2040,FR,41,Saline_aquifer_onshore,1643.7284669790351
2050,FR,41,Saline_aquifer_onshore,2300.5464181519956
2040,DE,42,Saline_aquifer_onshore,381.53062688496374
2050,DE,42,Saline_aquifer_onshore,607.0279292596312
2040,FR,42,Saline_aquifer_onshore,1662.0652225417398
2050,FR,42,Saline_aquifer_onshore,2300.3163635101805
2040,DE,43,Saline_aquifer_onshore,390.8751898222753
2050,DE,43,Saline_aquifer_onshore,606.9672264667051
2040,FR,43,Saline_aquifer_onshore,1681.080162393701
2050,FR,43,Saline_aquifer_onshore,2300.08633187383
2040,DE,44,Saline_aquifer_onshore,397.3373243032931
2050,DE,44,Saline_aquifer_onshore,606.9065297440586
2040,FR,44,Saline_aquifer_onshore,1701.878130246485
2050,FR,44,Saline_aquifer_onshore,2299.8563232406427
2040,DE,45,Saline_aquifer_onshore,408.2044025708628
2050,DE,45,Saline_aquifer_onshore,606.8458390910843
2040,FR,45,Saline_aquifer_onshore,1724.2347628518567
2050,FR,45,Saline_aquifer_onshore,2299.626337608319
2040,DE,46,Saline_aquifer_onshore,438.160217838739
2050,DE,46,Saline_aquifer_onshore,606.7851545071751
2040,FR,46,Saline_aquifer_onshore,1752.7617299929602
2050,FR,46,Saline_aquifer_onshore,2299.396374974558
2040,DE,47,Saline_aquifer_onshore,474.40978593815515
2050,DE,47,Saline_aquifer_onshore,606.7244759917244
2040,FR,47,Saline_aquifer_onshore,1791.2872518870386
2050,FR,47,Saline_aquifer_onshore,2299.1664353370606
2040,DE,48,Saline_aquifer_onshore,507.31086364116135
2050,DE,48,Saline_aquifer_onshore,606.6638035441252
2040,FR,48,Saline_aquifer_onshore,1840.86823106793
2050,FR,48,Saline_aquifer_onshore,2298.936518693527
2040,DE,49,Saline_aquifer_onshore,513.4385235953306
2050,DE,49,Saline_aquifer_onshore,606.603137163771
2040,FR,49,Saline_aquifer_onshore,1893.0988490920959
2050,FR,49,Saline_aquifer_onshore,2298.706625041658
2040,DE,50,Saline_aquifer_onshore,513.387179742971
2050,DE,50,Saline_aquifer_onshore,606.5424768500545
2040,FR,50,Saline_aquifer_onshore,1917.0526101405571
2050,FR,50,Saline_aquifer_onshore,2298.4767543791536
2040,DE,51,Saline_aquifer_onshore,513.3358410249967
2050,DE,51,Saline_aquifer_onshore,606.4818226023697
2040,FR,51,Saline_aquifer_onshore,1928.4808912877263
2050,FR,51,Saline_aquifer_onshore,2298.246906703716
2040,DE,52,Saline_aquifer_onshore,513.2845074408943
2050,DE,52,Saline_aquifer_onshore,606.4211744201094
2040,FR,52,Saline_aquifer_onshore,1933.4556811985976
2050,FR,52,Saline_aquifer_onshore,2298.0170820130456
2040,DE,53,Saline_aquifer_onshore,513.2331789901502
2050,DE,53,Saline_aquifer_onshore,606.3605323026674
2040,FR,53,Saline_aquifer_onshore,1942.259667083984
2050,FR,53,Saline_aquifer_onshore,2297.7872803048444
2040,DE,54,Saline_aquifer_onshore,513.1818556722512
