Year,Region,Hour,CO2_Storage,value
2040,DE,95,Saline_aquifer_offshore,39.79582491813341
2040,FR,95,Saline_aquifer_offshore,17.70180552240008
2040,DK,95,Saline_aquifer_offshore,8.882312000000077
2040,DE,96,Saline_aquifer_offshore,39.21575141480004
2040,FR,96,Saline_aquifer_offshore,21.70477497479972
2040,DK,96,Saline_aquifer_offshore,11.505295538133304
2040,DE,97,Saline_aquifer_offshore,30.170174364133366
2040,FR,97,Saline_aquifer_offshore,11.144754000000507
2040,DK,97,Saline_aquifer_offshore,9.422096000000035
2040,DE,98,Saline_aquifer_offshore,14.989647999999962
2040,FR,98,Saline_aquifer_offshore,11.549591999999954
2040,DK,98,Saline_aquifer_offshore,9.691988000000007
2040,DE,99,Saline_aquifer_offshore,20.062030000000014
2040,FR,99,Saline_aquifer_offshore,11.533715999999647
2040,DK,99,Saline_aquifer_offshore,9.652297999999979
2040,DE,100,Saline_aquifer_offshore,20.347798000000118
2040,FR,100,Saline_aquifer_offshore,10.374768000000715
2040,DK,100,Saline_aquifer_offshore,9.080762000000027
2040,DE,101,Saline_aquifer_offshore,23.062593999999994
2040,FR,101,Saline_aquifer_offshore,9.231696000000083
2040,DK,101,Saline_aquifer_offshore,8.548916000000009
2040,DE,102,Saline_aquifer_offshore,25.95585840756266
2040,FR,102,Saline_aquifer_offshore,8.310888000000169
2040,DK,102,Saline_aquifer_offshore,8.271086
2040,DE,103,Saline_aquifer_offshore,27.39439260847598
2040,FR,103,Saline_aquifer_offshore,7.65997200000005
2040,DK,103,Saline_aquifer_offshore,7.9456280000000765
2040,DE,104,Saline_aquifer_offshore,32.39768199999997
2040,FR,104,Saline_aquifer_offshore,7.271009999999954
2040,DK,104,Saline_aquifer_offshore,7.897999999999969
2040,DE,105,Saline_aquifer_offshore,23.443618000000015
2040,FR,105,Saline_aquifer_offshore,14.847783853066765
2040,DK,105,Saline_aquifer_offshore,7.3979060000000345
2050,DK,105,Saline_aquifer_offshore,1.5108996343624663
2050,UK,105,Saline_aquifer_offshore,3.8719640318181803
2040,DE,106,Saline_aquifer_offshore,23.584541673333455
2050,DE,106,Saline_aquifer_offshore,7.267255585895402
2040,FR,106,Saline_aquifer_offshore,36.16544090946693
2040,DK,106,Saline_aquifer_offshore,7.0089440000000085
2050,DK,106,Saline_aquifer_offshore,0.01919999999996316
2050,UK,106,Saline_aquifer_offshore,14.297131799999999
2040,DE,107,Saline_aquifer_offshore,26.57482105719999
2050,DE,107,Saline_aquifer_offshore,0.09119999999995798
2040,FR,107,Saline_aquifer_offshore,27.151073610666874
2040,DK,107,Saline_aquifer_offshore,6.750481610533314
2050,DK,107,Saline_aquifer_offshore,0.019199999999998295
2050,UK,107,Saline_aquifer_offshore,13.715772524999998
2040,DE,108,Saline_aquifer_offshore,37.40859069600003
2050,DE,108,Saline_aquifer_offshore,0.0911999999999992
2040,FR,108,Saline_aquifer_offshore,19.490926028666685
2050,FR,108,Saline_aquifer_offshore,0.9269583355673934
2040,DK,108,Saline_aquifer_offshore,11.410857118933361
2050,DK,108,Saline_aquifer_offshore,0.019200000000012096
2050,UK,108,Saline_aquifer_offshore,15.438318525
2040,DE,109,Saline_aquifer_offshore,41.739912915733385
2050,DE,109,Saline_aquifer_offshore,0.09119999999992251
2040,FR,109,Saline_aquifer_offshore,29.985058382666754
2050,FR,109,Saline_aquifer_offshore,1.5860171163134107
2040,DK,109,Saline_aquifer_offshore,6.187659286811737
2050,DK,109,Saline_aquifer_offshore,0.019199999999966924
2050,UK,109,Saline_aquifer_offshore,22.751501158094037
2040,DE,110,Saline_aquifer_offshore,40.65283632773336
2050,DE,110,Saline_aquifer_offshore,0.09120000000004659
2040,FR,110,Saline_aquifer_offshore,33.49006413466684
2050,FR,110,Saline_aquifer_offshore,0.03039999999999843
2040,DK,110,Saline_aquifer_offshore,0.019199999999972128
2050,DK,110,Saline_aquifer_offshore,0.019199999999995658
2050,UK,110,Saline_aquifer_offshore,26.508175807047362
2040,DE,111,Saline_aquifer_offshore,42.25667800000003
2050,DE,111,Saline_aquifer_offshore,0.09119999999989399
2040,FR,111,Saline_aquifer_offshore,26.584305118465352
2050,FR,111,Saline_aquifer_offshore,0.030399999999985994
2040,DK,111,Saline_aquifer_offshore,0.019199999999982016
2050,DK,111,Saline_aquifer_offshore,0.019200000000003815
2050,UK,111,Saline_aquifer_offshore,28.286807299471455
2040,DE,112,Saline_aquifer_offshore,52.13952296773329
2050,DE,112,Saline_aquifer_offshore,0.09120000000001094
2040,FR,112,Saline_aquifer_offshore,0.030399999999961125
2050,FR,112,Saline_aquifer_offshore,0.03040000000001868
2040,DK,112,Saline_aquifer_offshore,0.01919999999997167
2050,DK,112,Saline_aquifer_offshore,0.019199999999982183
2050,UK,112,Saline_aquifer_offshore,29.967515197719962
2040,DE,113,Saline_aquifer_offshore,46.30046421973334
2050,DE,113,Saline_aquifer_offshore,0.09119999999995798
2040,FR,113,Saline_aquifer_offshore,0.030399999999968938
2050,FR,113,Saline_aquifer_offshore,0.03039999999999313
2040,DK,113,Saline_aquifer_offshore,0.019200000000018022
2050,DK,113,Saline_aquifer_offshore,0.019200000000006785
2050,UK,113,Saline_aquifer_offshore,31.200265274061003
2040,DE,114,Saline_aquifer_offshore,50.95406427693345
2050,DE,114,Saline_aquifer_offshore,0.0911999999999992
2040,FR,114,Saline_aquifer_offshore,0.03040000000001443
2050,FR,114,Saline_aquifer_offshore,0.030399999999939725
2040,DK,114,Saline_aquifer_offshore,0.01919999999996316
2050,DK,114,Saline_aquifer_offshore,0.019200000000012096
2050,UK,114,Saline_aquifer_offshore,32.2753640466393
2040,DE,115,Saline_aquifer_offshore,42.76611767173862
2050,DE,115,Saline_aquifer_offshore,0.09119999999992251
2040,FR,115,Saline_aquifer_offshore,0.030400000000010793
2050,FR,115,Saline_aquifer_offshore,0.03040000000000258
2040,DK,115,Saline_aquifer_offshore,0.019199999999998295
2050,DK,115,Saline_aquifer_offshore,0.019199999999966924
2050,UK,115,Saline_aquifer_offshore,22.210733540960042
2040,DE,116,Saline_aquifer_offshore,13.130906928675586
2050,DE,116,Saline_aquifer_offshore,0.09120000000004659
2040,FR,116,Saline_aquifer_offshore,0.030399999999988356
2050,FR,116,Saline_aquifer_offshore,0.03039999999998469
2040,DK,116,Saline_aquifer_offshore,0.019200000000012096
2050,DK,116,Saline_aquifer_offshore,0.019199999999995658
2050,UK,116,Saline_aquifer_offshore,32.10638083217966
2040,DE,117,Saline_aquifer_offshore,0.09119999999996509
2050,DE,117,Saline_aquifer_offshore,0.09119999999989399
2040,FR,117,Saline_aquifer_offshore,0.030399999999970506
2050,FR,117,Saline_aquifer_offshore,0.030399999999973323
2040,DK,117,Saline_aquifer_offshore,0.019199999999966924
2050,DK,117,Saline_aquifer_offshore,0.019200000000003815
2050,UK,117,Saline_aquifer_offshore,33.64042365308096
2040,DE,118,Saline_aquifer_offshore,0.09119999999991571
2050,DE,118,Saline_aquifer_offshore,0.09120000000001094
2040,FR,118,Saline_aquifer_offshore,0.03039999999999104
2050,FR,118,Saline_aquifer_offshore,0.030399999999978358
2040,DK,118,Saline_aquifer_offshore,0.019199999999995658
